pair_id,source_idx,target_idx,source_graph_node,target_graph_node,euclidean_distance,graph_path_num_nodes,graph_path_length,straight_path_length,path_length_ratio,used_fallback,straight_mid_knn_radius,graph_mid_knn_radius,straight_minus_graph_mid_knn_radius,straight_mid_density_percentile,graph_mid_density_percentile,straight_minus_graph_density_percentile,k_graph,n_components,n_edges_undirected,graph_density,largest_component_fraction,graph_k_grid_tried,graph_components_by_k,graph_selection_note,candidate_set_size,selected_for_figure,selected_rank,selected_reason
2571,578,743,2178,3943,1.5671848058700562,18,2.286543607711792,1.5671848058700562,1.4590133844759734,False,0.027151587243892605,0.3221032555740528,-0.2949516683301602,63.075,100.0,-36.925,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2572,641,105,2241,3305,1.4011287689208984,13,2.032654047012329,1.4011287689208984,1.4507260803572037,False,0.01789485150531737,0.32805360992193405,-0.31015875841661666,22.6,100.0,-77.4,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2573,741,663,2341,3863,1.4595308303833008,13,2.057467222213745,1.4595308303833008,1.4096771232118577,False,0.016805216613875146,0.31798536030673974,-0.3011801436928646,16.3,100.0,-83.7,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2574,117,227,1717,3427,1.1826012134552002,8,1.7741482257843018,1.1826012134552002,1.500208358995998,False,0.020681586196296207,0.31348122685964613,-0.2927996406633499,39.925,100.0,-60.075,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2575,744,10,2344,3210,1.4697586297988892,12,2.04723858833313,1.4697586297988892,1.3929080236890725,False,0.01750214585553186,0.24672982949599195,-0.2292276836404601,20.325,100.0,-79.675,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2576,390,633,1990,3833,1.4817466735839844,15,2.1333811283111572,1.4817466735839844,1.4397745352456421,False,0.019732755171772833,0.3061608369048753,-0.28642808173310247,34.75,100.0,-65.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2577,143,161,1743,3361,1.5067416429519653,17,2.1525354385375977,1.5067416429519653,1.4286028720361186,False,0.021550857054473734,0.2985765954972864,-0.27702573844281264,44.3,100.0,-55.7,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2578,200,269,1800,3469,1.3159719705581665,10,1.9685609340667725,1.3159719705581665,1.4958988322766569,False,0.01625087553770846,0.3229984487392662,-0.30674757320155777,13.225000000000001,100.0,-86.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2579,631,718,2231,3918,1.4163635969161987,15,2.164064884185791,1.4163635969161987,1.5279020788853492,False,0.02424915808806334,0.29377997597666666,-0.26953081788860334,55.175,100.0,-44.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2580,24,723,1624,3923,1.6221872568130493,14,2.158310651779175,1.6221872568130493,1.330494147771444,False,0.015118006538722634,0.2583193264190827,-0.24320131988036003,8.075000000000001,100.0,-91.925,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2581,368,358,1968,3558,1.4429147243499756,15,2.1332387924194336,1.4429147243499756,1.478423330512789,False,0.017803211859870455,0.32251626573067144,-0.304713053870801,22.0,100.0,-78.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2582,680,572,2280,3772,1.43696928024292,11,1.9541925191879272,1.43696928024292,1.3599403592382786,False,0.018475230408378656,0.24834053107994158,-0.22986530067156294,26.650000000000002,100.0,-73.35,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2583,793,725,2393,3925,1.4514296054840088,14,2.090346097946167,1.4514296054840088,1.4401980571762545,False,0.022976486996701764,0.30592310906074244,-0.2829466220640407,50.324999999999996,100.0,-49.675000000000004,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2584,434,122,2034,3322,1.4908405542373657,11,2.0537562370300293,1.4908405542373657,1.3775827543681365,False,0.0261520029756328,0.3241710961222331,-0.2980190931466003,60.525,100.0,-39.475,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2585,459,289,2059,3489,1.3557500839233398,10,1.9218249320983887,1.3557500839233398,1.4175362811241081,False,0.020404323477252455,0.3293584325186124,-0.30895410904135995,38.175,100.0,-61.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2586,231,143,1831,3343,1.3496047258377075,12,1.9990168809890747,1.3496047258377075,1.481186930305296,False,0.01764251093391939,0.2897507198718683,-0.2721082089379489,21.224999999999998,100.0,-78.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2587,787,9,2387,3209,1.3269336223602295,9,1.9211695194244385,1.3269336223602295,1.4478263924063028,False,0.013402457592874483,0.2983956477157994,-0.2849931901229249,2.5749999999999997,100.0,-97.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2588,62,625,1662,3825,1.5544860363006592,15,2.124488592147827,1.5544860363006592,1.3666823262070922,False,0.02557484872717357,0.21152153756439943,-0.18594668883722587,58.925000000000004,100.0,-41.074999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2589,238,693,1838,3893,1.430417537689209,12,2.0068647861480713,1.430417537689209,1.4029922964941364,False,0.0184186431421506,0.25560461290176595,-0.23718596975961534,26.125,100.0,-73.875,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2590,55,303,1655,3503,1.373082160949707,10,1.9431917667388916,1.373082160949707,1.4152042914859968,False,0.01605696823768637,0.30656530284646666,-0.2905083346087803,12.2,100.0,-87.8,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2591,776,323,2376,3523,1.4914599657058716,13,2.1267731189727783,1.4914599657058716,1.4259672856630976,False,0.035327499362713094,0.20000453202372404,-0.16467703266101094,76.75,100.0,-23.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2592,506,791,2106,3991,1.4804607629776,15,2.180403232574463,1.4804607629776,1.4727869100624407,False,0.034665073818068375,0.2405949543022675,-0.2059298804841991,76.0,100.0,-24.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2593,205,57,1805,3257,1.4724657535552979,6,1.4767194986343384,1.4724657535552979,1.0028888584123399,False,0.060986517975136684,0.07361292956168505,-0.01262641158654837,91.875,94.925,-3.049999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2594,224,662,1824,3862,1.5756012201309204,14,2.140474796295166,1.5756012201309204,1.3585130354984802,False,0.017132121708981055,0.28386452284690505,-0.266732401137924,17.8,100.0,-82.2,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2595,414,740,2014,3940,1.263476014137268,11,1.9988869428634644,1.263476014137268,1.5820537315291676,False,0.02063172877726668,0.32811461055726593,-0.3074828817799993,39.5,100.0,-60.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2596,601,428,2201,3628,1.3468254804611206,6,1.3483012914657593,1.3468254804611206,1.0010957700355754,False,0.0635671576648163,0.06024037809164756,0.0033267795731687366,92.7,91.57499999999999,1.1250000000000142,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2597,708,7,2308,3207,1.2921911478042603,9,1.9184632301330566,1.2921911478042603,1.484659009925104,False,0.01601999717470936,0.30188934202911566,-0.2858693448544063,11.975,100.0,-88.025,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2598,4,556,1604,3756,1.5872045755386353,18,2.2416186332702637,1.5872045755386353,1.4123060554494342,False,0.018317988117379988,0.3072817531710645,-0.2889637650536845,25.75,100.0,-74.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2599,746,263,2346,3463,1.4255565404891968,10,1.9747854471206665,1.4255565404891968,1.3852733238086756,False,0.01727909861267233,0.241003049509988,-0.22372395089731567,18.75,100.0,-81.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2600,254,645,1854,3845,1.4160757064819336,11,2.0710198879241943,1.4160757064819336,1.4625064736612066,False,0.015650611517972996,0.23121043508057396,-0.21555982356260095,10.5,100.0,-89.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2601,13,280,1613,3480,1.38951575756073,12,2.02496075630188,1.38951575756073,1.457313992506758,False,0.01661385992880697,0.3101074892004412,-0.2934936292716342,15.225,100.0,-84.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2602,753,722,2353,3922,1.582794427871704,18,2.256866931915283,1.582794427871704,1.425874953925613,False,0.018669128976400717,0.31099898127818343,-0.2923298523017827,28.050000000000004,100.0,-71.94999999999999,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2603,104,351,1704,3551,1.5275405645370483,12,1.9943873882293701,1.5275405645370483,1.3056199190584565,False,0.017185964280844766,0.2288403240277322,-0.21165435974688743,18.15,100.0,-81.85,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2604,722,616,2322,3816,1.5063420534133911,17,2.257671594619751,1.5063420534133911,1.4987775117237396,False,0.03185052718698789,0.29693244582922645,-0.26508191864223857,72.15,100.0,-27.849999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2605,4,732,1604,3932,1.5469928979873657,15,2.1805152893066406,1.5469928979873657,1.4095186165001055,False,0.01624301485217259,0.29046824344672456,-0.27422522859455195,13.15,100.0,-86.85,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2606,700,327,2300,3527,1.4426542520523071,7,1.4437503814697266,1.4426542520523071,1.0007598004967997,False,0.051819400861957306,0.05135315740635953,0.0004662434555977729,88.1,87.94999999999999,0.15000000000000568,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2607,299,12,1899,3212,1.4306334257125854,15,2.15975284576416,1.4306334257125854,1.5096479691772944,False,0.027287270971647955,0.2959818904287114,-0.26869461945706347,63.55,100.0,-36.45,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2608,588,78,2188,3278,1.539628267288208,15,2.1213324069976807,1.539628267288208,1.37782116116512,False,0.017485849172279674,0.25603052045966535,-0.23854467128738566,20.175,100.0,-79.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2609,375,533,1975,3733,1.396666407585144,14,2.036020278930664,1.396666407585144,1.457771353183021,False,0.035939957207146,0.2290343860778638,-0.19309442887071782,77.425,100.0,-22.575000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2610,348,598,1948,3798,1.5376194715499878,15,2.14817476272583,1.5376194715499878,1.39707827747549,False,0.017188047236052734,0.28102341069749626,-0.26383536346144354,18.175,100.0,-81.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2611,583,351,2183,3551,1.5721163749694824,16,2.1705169677734375,1.5721163749694824,1.380633776437556,False,0.01754543230973246,0.3133618387056129,-0.29581640639588047,20.575,100.0,-79.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2612,345,620,1945,3820,1.608158826828003,16,2.183143377304077,1.608158826828003,1.3575421412884925,False,0.015392994542517496,0.2755233377856175,-0.2601303432431,9.175,100.0,-90.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2613,224,161,1824,3361,1.5530930757522583,15,2.131572723388672,1.5530930757522583,1.3724694010088354,False,0.017478898857916415,0.2882868939224073,-0.2708079950644909,20.125,100.0,-79.875,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2614,214,72,1814,3272,1.361526608467102,8,1.8574581146240234,1.361526608467102,1.364246650100562,False,0.020399389413660787,0.29693021695176186,-0.2765308275381011,38.175,100.0,-61.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2615,575,641,2175,3841,1.2742365598678589,11,1.986494779586792,1.2742365598678589,1.5589685951192578,False,0.01921635032572678,0.28263022963978696,-0.2634138793140602,31.75,100.0,-68.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
